church_id,type,url,caption,credit,license,order
st-saviour-s-chichester-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1776735190/churches/st-saviour-s-chichester-st-james-2.jpg,"St. Saviour's, Chichester",,Fair use,2
all-saints-chester-castle-hanover,image,https://res.cloudinary.com/kwierenga/image/upload/v1776735192/churches/all-saints-chester-castle-st-james-1.jpg,"All Saints', Chester Castle",,Fair use,1
all-saints-chester-castle-hanover,image,https://res.cloudinary.com/kwierenga/image/upload/v1776735194/churches/all-saints-chester-castle-st-james-2.jpg,"All Saints', Chester Castle",,Fair use,2
st-mary-s-montpelier-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1776735195/churches/st-mary-s-montpelier-st-james-1.jpg,"St. Mary's, Montpelier",,Fair use,1
st-mary-s-montpelier-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1776735197/churches/st-mary-s-montpelier-st-james-2.jpg,"St. Mary's, Montpelier",,Fair use,2
st-mary-s-montpelier-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1776735197/churches/st-mary-s-montpelier-st-james-3.jpg,"St. Mary's, Montpelier",,Fair use,3
st-mary-s-montpelier-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1776735199/churches/st-mary-s-montpelier-st-james-4.jpg,"St. Mary's, Montpelier",,Fair use,4
st-mary-s-montpelier-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1776735200/churches/st-mary-s-montpelier-st-james-5.jpg,"St. Mary's, Montpelier",,Fair use,5
st-mary-s-montpelier-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135403/churches/st-mary-s-montpelier-st-james-11.png,"St. Mary's, Montpelier",https://jamaicanancestralrecords.com/parishes-2/st-james-2/st-marys-anglican-montpelier-st-james/,Fair use,6
st-james-grange-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776736076/churches/st-james-grange-westmoreland-1.jpg,"St. James', Grange",,Fair use,1
st-matthew-s-catadupa-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1776738137/churches/st-matthew-s-catadupa-st-james-1.jpg,"St. Matthew's, Catadupa",,Fair use,1
st-matthew-s-catadupa-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1776738137/churches/st-matthew-s-catadupa-st-james-2.jpg,"St. Matthew's, Catadupa",,Fair use,2
st-matthew-s-jackson-town-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817726/churches/st-matthew-s-jackson-town-trelawny-1.jpg,"St. Matthew's, Jackson Town",,Fair use,1
st-matthew-s-jackson-town-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135422/churches/st-matthew-s-jackson-town-trelawny-3.png,"St. Matthew's, Jackson Town",https://jamaicanancestralrecords.com/parishes-2/trelawny-2/st-matthews-anglican-trelawny/,Fair use,2
st-andrew-s-marley-hill-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817727/churches/st-andrew-s-marley-hill-st-catherine-1.jpg,"St. Andrew's, Marley Hill",,Fair use,1
st-james-new-roads-westmoreland-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817728/churches/st-james-new-roads-westmoreland-westmoreland-1.jpg,"St. James', New Roads",,Fair use,1
st-thomas-stewart-town-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817729/churches/st-thomas-stewart-town-trelawny-1.jpg,"St. Thomas', Stewart Town",,Fair use,1
st-thomas-stewart-town-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135426/churches/st-thomas-stewart-town-trelawny-3.png,"St. Thomas', Stewart Town",https://jamaicanancestralrecords.com/parishes-2/trelawny-2/st-thomas-anglican-trelawny/,Fair use,2
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817729/churches/st-silas-s-troy-trelawny-1.jpg,"St. Silas', Troy",,Fair use,1
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817731/churches/st-silas-s-troy-trelawny-2.jpg,"St. Silas', Troy",,Fair use,2
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817732/churches/st-silas-s-troy-trelawny-3.jpg,"St. Silas', Troy",,Fair use,3
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817732/churches/st-silas-s-troy-trelawny-4.jpg,"St. Silas', Troy",,Fair use,4
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817733/churches/st-silas-s-troy-trelawny-5.jpg,"St. Silas', Troy",,Fair use,5
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817734/churches/st-silas-s-troy-trelawny-6.jpg,"St. Silas', Troy",,Fair use,6
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817735/churches/st-silas-s-troy-trelawny-7.jpg,"St. Silas', Troy",,Fair use,7
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777066036/churches/st-silas-s-troy-trelawny-8.jpg,"St. Silas', Troy",,Fair use,8
st-silas-s-troy-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135426/churches/st-silas-s-troy-trelawny-16.png,"St. Silas', Troy",https://jamaicanancestralrecords.com/parishes-2/trelawny-2/st-silas-anglican-trelawny/,Fair use,9
st-peter-s-wait-a-bit-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817736/churches/st-peter-s-wait-a-bit-trelawny-1.jpg,"St. Peter's, Wait-a-Bit",,Fair use,1
st-peter-s-wait-a-bit-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135424/churches/st-peter-s-wait-a-bit-trelawny-3.png,"St. Peter's, Wait-a-Bit",https://jamaicanancestralrecords.com/parishes-2/trelawny-2/st-peters-anglican-trelawny/,Fair use,2
st-barnabas-warsop-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817737/churches/st-barnabas-warsop-trelawny-2.jpg,"St. Barnabas', Warsop",,Fair use,1
st-barnabas-warsop-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817738/churches/st-barnabas-warsop-trelawny-3.jpg,"St. Barnabas', Warsop",,Fair use,2
st-barnabas-warsop-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135420/churches/st-barnabas-warsop-trelawny-7.png,"St. Barnabas', Warsop",https://jamaicanancestralrecords.com/parishes-2/trelawny-2/st-barnabas-anglican-warsop-trelawny/,Fair use,3
all-saints-crofts-hill-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817738/churches/all-saints-crofts-hill-clarendon-1.jpg,"All Saints', Crofts Hill",,Fair use,1
all-saints-crofts-hill-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817739/churches/all-saints-crofts-hill-clarendon-2.jpg,"All Saints', Crofts Hill",,Fair use,2
all-saints-crofts-hill-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817740/churches/all-saints-crofts-hill-clarendon-3.jpg,"All Saints', Crofts Hill",,Fair use,3
st-mary-s-negril-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817740/churches/st-mary-s-negril-westmoreland-1.jpg,"St. Mary the Virgin, Hermitage, Negril",,Fair use,1
st-mary-s-negril-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817741/churches/st-mary-s-negril-westmoreland-2.jpg,"St. Mary the Virgin, Hermitage, Negril",,Fair use,2
st-mary-s-negril-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776817742/churches/st-mary-s-negril-westmoreland-3.jpg,"St. Mary the Virgin, Hermitage, Negril",,Fair use,3
st-helena-s-sheffield-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776818491/churches/st-helena-s-sheffield-westmoreland-1.jpg,"St. Helena's, Sheffield",,Fair use,1
st-peter-s-church-alley-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1776903791/churches/st-peter-s-church-alley-clarendon-1.jpg,"St. Peter's Church, Alley",,Fair use,1
st-peter-s-church-alley-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1776903794/churches/st-peter-s-church-alley-clarendon-3.jpg,"St. Peter's Church, Alley",,Fair use,2
st-peter-s-church-alley-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135330/churches/st-peter-s-church-alley-clarendon-8.png,"St. Peter's Church, Alley",https://jamaicanancestralrecords.com/parishes-2/clarendon-2/st-peters-anglican-alley-vere-clarendon/,Fair use,3
st-peter-s-church-alley-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135331/churches/st-peter-s-church-alley-clarendon-9.png,"St. Peter's Church, Alley",https://jamaicanancestralrecords.com/parishes-2/clarendon-2/st-peters-anglican-alley-vere-clarendon/,Fair use,4
st-george-s-buff-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776903794/churches/st-george-s-buff-bay-portland-1.jpg,"St. George's, Buff Bay",,Fair use,1
st-george-s-buff-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776903795/churches/st-george-s-buff-bay-portland-2.jpg,"St. George's, Buff Bay",,Fair use,2
st-george-s-buff-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1776903796/churches/st-george-s-buff-bay-portland-3.jpg,"St. George's, Buff Bay",,Fair use,3
st-george-s-buff-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135351/churches/st-george-s-buff-bay-portland-9.png,"St. George's, Buff Bay",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-georges/,Fair use,4
st-thomas-ye-vale-bog-walk-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904943/churches/st-thomas-ye-vale-bog-walk-st-catherine-1.jpg,"St. Thomas-ye-Vale, Bog Walk",,Fair use,1
st-thomas-ye-vale-bog-walk-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904944/churches/st-thomas-ye-vale-bog-walk-st-catherine-2.jpg,"St. Thomas-ye-Vale, Bog Walk",,Fair use,2
st-thomas-ye-vale-bog-walk-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904944/churches/st-thomas-ye-vale-bog-walk-st-catherine-3.jpg,"St. Thomas-ye-Vale, Bog Walk",,Fair use,3
st-thomas-ye-vale-bog-walk-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904945/churches/st-thomas-ye-vale-bog-walk-st-catherine-4.jpg,"St. Thomas-ye-Vale, Bog Walk",,Fair use,4
st-thomas-ye-vale-bog-walk-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135379/churches/st-thomas-ye-vale-bog-walk-st-catherine-5.png,"St. Thomas-ye-Vale, Bog Walk",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/st-thomas-ye-vale-anglican-church-road-bog-walk-st-catherine/,Fair use,5
st-thomas-ye-vale-bog-walk-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135380/churches/st-thomas-ye-vale-bog-walk-st-catherine-6.png,"St. Thomas-ye-Vale, Bog Walk",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/st-thomas-ye-vale-anglican-church-road-bog-walk-st-catherine/,Fair use,6
st-thomas-ye-vale-bog-walk-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777235963/churches/st-thomas-ye-vale-bog-walk-st-catherine-7.jpg,St. Thomas-ye-Vale 177th Anniversary Celebration,anglicandioceseja.org,Fair use,7
st-dorothy-s-church-old-harbour-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904946/churches/st-dorothy-s-church-old-harbour-st-catherine-1.jpg,"St. Dorothy's Church, Old Harbour",,Fair use,1
st-dorothy-s-church-old-harbour-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904946/churches/st-dorothy-s-church-old-harbour-st-catherine-2.jpg,"St. Dorothy's Church, Old Harbour",,Fair use,2
st-dorothy-s-church-old-harbour-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904947/churches/st-dorothy-s-church-old-harbour-st-catherine-3.jpg,"St. Dorothy's Church, Old Harbour",,Fair use,3
st-dorothy-s-church-old-harbour-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904947/churches/st-dorothy-s-church-old-harbour-st-catherine-4.jpg,"St. Dorothy's Church, Old Harbour",,Fair use,4
st-dorothy-s-church-old-harbour-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135370/churches/st-dorothy-s-church-old-harbour-st-catherine-5.png,"St. Dorothy's Church, Old Harbour",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/st-dorothys-anglican-old-harbour-st-catherine/,Fair use,5
st-philip-s-old-harbour-bay-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904948/churches/st-philip-s-old-harbour-bay-st-catherine-1.jpg,"St. Philip's, Old Harbour Bay",,Fair use,1
st-aidan-s-bull-savannah-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904949/churches/st-aidan-s-bull-savannah-st-elizabeth-1.jpg,"St. Aidan's, Bull Savannah",,Fair use,1
st-peter-s-pedro-plains-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904950/churches/st-peter-s-pedro-plains-st-elizabeth-2.jpg,"St. Peter's, Pedro Plains",,Fair use,1
st-peter-s-pedro-plains-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904951/churches/st-peter-s-pedro-plains-st-elizabeth-3.jpg,"St. Peter's, Pedro Plains",,Fair use,2
st-peter-s-pedro-plains-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904951/churches/st-peter-s-pedro-plains-st-elizabeth-4.jpg,"St. Peter's, Pedro Plains",,Fair use,3
st-peter-s-pedro-plains-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135393/churches/st-peter-s-pedro-plains-st-elizabeth-5.png,"St. Peter's, Pedro Plains",https://jamaicanancestralrecords.com/parishes-2/st-elizabeth-2/st-peters-anglican-pedro-plains-st-elizabeth/,Fair use,4
st-boniface-pondside-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904952/churches/st-boniface-pondside-st-elizabeth-1.jpg,"St. Boniface, Pondside",,Fair use,1
st-boniface-pondside-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1776904952/churches/st-boniface-pondside-st-elizabeth-2.jpg,"St. Boniface, Pondside",,Fair use,2
st-peter-s-lluidas-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1776905412/churches/st-peter-s-lluidas-vale-st-catherine-2.jpg,"St. Peter's, Lluidas Vale",,Fair use,1
st-peter-s-lluidas-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135374/churches/st-peter-s-lluidas-vale-st-catherine-3.png,"St. Peter's, Lluidas Vale",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/st-peters-anglican-lluidas-vale-st-catherine/,Fair use,2
st-peter-s-lluidas-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135375/churches/st-peter-s-lluidas-vale-st-catherine-4.png,"St. Peter's, Lluidas Vale",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/st-peters-anglican-lluidas-vale-st-catherine/,Fair use,3
st-peter-s-lluidas-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777235964/churches/st-peter-s-lluidas-vale-st-catherine-6.png,"St. Peter's, Lluidas Vale",anglicandioceseja.org,Fair use,4
st-james-annotto-bay-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135406/churches/st-james-annotto-bay-st-mary-2.png,"St. James', Annotto Bay",https://jamaicanancestralrecords.com/parishes-2/st-mary-2/st-james-anglican-annotto-bay-st-mary/,Fair use,1
st-james-annotto-bay-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135407/churches/st-james-annotto-bay-st-mary-3.png,"St. James', Annotto Bay",https://jamaicanancestralrecords.com/parishes-2/st-mary-2/st-james-anglican-annotto-bay-st-mary/,Fair use,2
st-james-annotto-bay-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135408/churches/st-james-annotto-bay-st-mary-4.png,"St. James', Annotto Bay",https://jamaicanancestralrecords.com/parishes-2/st-mary-2/st-james-anglican-annotto-bay-st-mary/,Fair use,3
st-james-annotto-bay-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135410/churches/st-james-annotto-bay-st-mary-5.png,"St. James', Annotto Bay",https://jamaicanancestralrecords.com/parishes-2/st-mary-2/st-james-anglican-annotto-bay-st-mary/,Fair use,4
st-michael-s-arthurs-seat-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1777065917/churches/st-michael-s-arthurs-seat-clarendon-1.jpg,"St. Michael's, Arthur's Seat",,Fair use,1
st-thomas-bath-st-thomas,image,https://res.cloudinary.com/kwierenga/image/upload/v1777065928/churches/st-thomas-bath-st-thomas-1.jpg,"St. Thomas', Bath",,Fair use,1
st-matthew-s-boscobel-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135412/churches/st-matthew-s-boscobel-st-mary-2.png,"St. Matthew's, Boscobel",https://jamaicanancestralrecords.com/parishes-2/st-mary-2/st-matthews-anglican-st-mary/,Fair use,1
st-mark-s-boston-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135353/churches/st-mark-s-boston-portland-3.png,"St. Mark's, Boston",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-marks/,Fair use,1
st-mark-s-boston-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135353/churches/st-mark-s-boston-portland-4.png,"St. Mark's, Boston",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-marks/,Fair use,2
all-souls-brompton-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135382/churches/all-souls-brompton-st-elizabeth-2.png,"All Souls', Brompton",https://jamaicanancestralrecords.com/parishes-2/st-elizabeth-2/all-souls-anglican-brompton-st-elizabeth/,Fair use,1
st-christopher-s-cavaliers-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777065940/churches/st-christopher-s-cavaliers-st-andrew-1.jpg,"St. Christopher's, Cavaliers",,Fair use,1
st-peter-s-hope-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777065960/churches/st-peter-s-hope-bay-portland-1.jpg,"St. Peter's, Hope Bay",,Fair use,1
st-peter-s-hope-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135355/churches/st-peter-s-hope-bay-portland-3.png,"St. Peter's, Hope Bay",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-peters/,Fair use,2
st-peter-s-hope-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135357/churches/st-peter-s-hope-bay-portland-4.png,"St. Peter's, Hope Bay",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-peters/,Fair use,3
st-peter-s-hope-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135358/churches/st-peter-s-hope-bay-portland-5.png,"St. Peter's, Hope Bay",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-peters/,Fair use,4
church-of-the-holy-trinity-linstead-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777065974/churches/church-of-the-holy-trinity-linstead-st-catherine-1.jpg,"Church of the Holy Trinity, Linstead",,Fair use,1
st-thomas-manchioneal-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135362/churches/st-thomas-manchioneal-portland-2.png,"St. Thomas', Manchioneal",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-thomas/,Fair use,1
st-stephen-s-church-st-margaret-s-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135359/churches/st-stephen-s-church-st-margaret-s-bay-portland-4.png,"St. Stephen's Church, St. Margaret's Bay",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-stephens/,Fair use,1
st-stephen-s-church-st-margaret-s-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135360/churches/st-stephen-s-church-st-margaret-s-bay-portland-5.png,"St. Stephen's Church, St. Margaret's Bay",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-stephens/,Fair use,2
st-dunstan-s-orange-bay-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135350/churches/st-dunstan-s-orange-bay-portland-2.png,"St. Dunstan's, Orange Bay",https://jamaicanancestralrecords.com/parishes-2/portland-2/saint-dunstans/,Fair use,1
st-barnabas-port-morant-st-thomas,image,https://res.cloudinary.com/kwierenga/image/upload/v1777066017/churches/st-barnabas-port-morant-st-thomas-1.jpg,"St. Barnabas', Port Morant",,Fair use,1
st-john-s-sligoville-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777066032/churches/st-john-s-sligoville-st-catherine-1.jpg,"St. John's, Sligoville",,Fair use,1
st-john-s-sligoville-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777066033/churches/st-john-s-sligoville-st-catherine-2.jpg,"St. John's, Sligoville",,Fair use,2
st-john-s-sligoville-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777066034/churches/st-john-s-sligoville-st-catherine-3.jpg,"St. John's, Sligoville",,Fair use,3
st-john-s-sligoville-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777066035/churches/st-john-s-sligoville-st-catherine-4.jpg,"St. John's, Sligoville",,Fair use,4
st-saviour-s-milk-river-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1777066044/churches/st-saviour-s-milk-river-clarendon-1.jpg,"St. Saviour's, Milk River",,Fair use,1
st-david-s-yallahs-st-thomas,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135413/churches/st-david-s-yallahs-st-thomas-3.png,"St. David's, Yallahs",https://jamaicanancestralrecords.com/parishes-2/st-thomas/st-davids-anglican-yallahs-st-thomas/,Fair use,1
st-david-s-yallahs-st-thomas,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135414/churches/st-david-s-yallahs-st-thomas-4.png,"St. David's, Yallahs",https://jamaicanancestralrecords.com/parishes-2/st-thomas/st-davids-anglican-yallahs-st-thomas/,Fair use,2
st-david-s-yallahs-st-thomas,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135415/churches/st-david-s-yallahs-st-thomas-5.png,"St. David's, Yallahs",https://jamaicanancestralrecords.com/parishes-2/st-thomas/st-davids-anglican-yallahs-st-thomas/,Fair use,3
st-david-s-yallahs-st-thomas,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135417/churches/st-david-s-yallahs-st-thomas-6.png,"St. David's, Yallahs",https://jamaicanancestralrecords.com/parishes-2/st-thomas/st-davids-anglican-yallahs-st-thomas/,Fair use,4
st-david-s-snowdon-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135340/churches/st-david-s-snowdon-manchester-2.png,"St. David's, Snowdon",https://jamaicanancestralrecords.com/parishes-2/manchester-2/st-davids-anglican/,Fair use,1
st-michael-s-belfield-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777120064/churches/st-michael-s-belfield-st-mary-1.jpg,"St. Michael's, Belfield",,Fair use,1
st-michael-s-belfield-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777120065/churches/st-michael-s-belfield-st-mary-2.jpg,"St. Michael's, Belfield",,Fair use,2
st-john-s-darliston-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135431/churches/st-john-s-darliston-westmoreland-2.png,"St. John's, Darliston",https://jamaicanancestralrecords.com/parishes-2/westmoreland/st-johns-anglican-darliston-westmoreland/,Fair use,1
st-paul-s-little-london-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135437/churches/st-paul-s-little-london-westmoreland-2.png,"St. Paul's, Little London",https://jamaicanancestralrecords.com/parishes-2/westmoreland/st-pauls-anglican-little-london-westmoreland/,Fair use,1
st-paul-s-little-london-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135438/churches/st-paul-s-little-london-westmoreland-3.png,"St. Paul's, Little London",https://jamaicanancestralrecords.com/parishes-2/westmoreland/st-pauls-anglican-little-london-westmoreland/,Fair use,2
st-mary-s-southfield-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777120572/churches/st-mary-s-southfield-st-elizabeth-1.jpg,"St. Mary's, Southfield",,Fair use,1
st-mark-s-hopewell-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777127802/churches/st-mark-s-hopewell-westmoreland-2.jpg,"St. Mark's, Hopewell",,Fair use,1
st-mark-s-hopewell-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135433/churches/st-mark-s-hopewell-westmoreland-3.png,"St. Mark's, Hopewell",https://jamaicanancestralrecords.com/parishes-2/westmoreland/st-marks-anglican-hopewell-westmoreland/,Fair use,2
st-michael-s-kew-park-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777129005/churches/st-michael-s-kew-park-westmoreland-2.jpg,"St. Michael's, Kew Park",,Fair use,1
st-michael-s-kew-park-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777129005/churches/st-michael-s-kew-park-westmoreland-3.jpg,"St. Michael's, Kew Park",,Fair use,2
st-michael-s-kew-park-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777129007/churches/st-michael-s-kew-park-westmoreland-4.jpg,"St. Michael's, Kew Park",,Fair use,3
st-michael-s-kew-park-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135434/churches/st-michael-s-kew-park-westmoreland-5.png,"St. Michael's, Kew Park",https://jamaicanancestralrecords.com/parishes-2/westmoreland/st-michaels-all-angels/,Fair use,4
st-jude-s-pratville-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135336/churches/st-jude-s-pratville-manchester-1.png,"St. Jude's, Pratville",https://jamaicanancestralrecords.com/parishes-2/manchester-2/pratville-anglican-manchester/,Fair use,1
st-augustine-s-porus-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135337/churches/st-augustine-s-porus-manchester-1.png,"St. Augustine's, Porus",https://jamaicanancestralrecords.com/parishes-2/manchester-2/st-augustines-anglican/,Fair use,1
st-james-s-craighead-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135341/churches/st-james-s-craighead-manchester-1.png,"St. James', Craighead",https://jamaicanancestralrecords.com/parishes-2/manchester-2/st-james-anglican-manchester/,Fair use,1
st-john-the-baptist-s-coleyville-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135341/churches/st-john-the-baptist-s-coleyville-manchester-1.png,"St. John the Baptist's, Coleyville",https://jamaicanancestralrecords.com/parishes-2/manchester-2/st-john-the-baptist/,Fair use,1
st-luke-s-smithfield-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135342/churches/st-luke-s-smithfield-manchester-1.png,"St. Luke's, Smithfield",https://jamaicanancestralrecords.com/parishes-2/manchester-2/st-lukes-anglican-manchester/,Fair use,1
st-paul-s-keynsham-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135343/churches/st-paul-s-keynsham-st-elizabeth-1.png,"St. Paul's, Keynsham",https://jamaicanancestralrecords.com/parishes-2/manchester-2/st-pauls-anglican/,Fair use,1
st-paul-s-keynsham-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135343/churches/st-paul-s-keynsham-st-elizabeth-2.png,"St. Paul's, Keynsham",https://jamaicanancestralrecords.com/parishes-2/manchester-2/st-pauls-anglican/,Fair use,2
